0.04205838,-0.06453823,0.02676910,0.06519279,0.01263931,0.10301441,0.09081201,0.04802893,-0.03003195,-0.00099313,-0.11959964,0.05530198,-0.11467902,-0.04466271,-0.07460159,0.12096618,0.02441727,0.07869770,-0.11261275,0.00041524,0.04528470,-0.10871558,-0.09463507,-0.07009333,0.10256442,0.05468337,0.05162647,-0.02969070,-0.07592186,0.00196888,-0.11252098,-0.04389146,-0.11189507,-0.12291479,0.06836614,0.00086170,-0.04291025,0.08206470,0.00774655,-0.00262450,-0.11438808,0.10616919,-0.01258323,-0.00207667,-0.04790689,0.01006192,0.09875207,0.02098051,-0.05152537,0.00273405,-0.00640160,0.11325796,0.11884685,-0.09144640,0.09622043,-0.05383770,0.12394597,0.10827710,0.05560151,-0.08203623,-0.02441135,-0.11233789,-0.02726239,0.09451751
-0.10027079,-0.15598749,0.07049975,0.12183982,-0.00640190,-0.08808210,-0.18357968,0.01024671,-0.07552718,-0.19958329,-0.10366943,0.19944558,0.04865172,-0.07138564,-0.14048837,0.23687783,-0.12975879,-0.09242538,-0.16001514,-0.02220792,0.13095133,0.11026138,0.17289622,-0.02449876,0.18895851,-0.14752176,0.06659637,-0.22110319,-0.01415195,0.21744303,-0.10582045,0.04177561,-0.19793001,0.01398969,-0.03835614,0.08747996,-0.13704892,-0.17045112,0.15247247,0.10180771,0.06372657,0.24339026,-0.11482921,-0.01476916,0.07166946,0.13098463,0.09590319,-0.11880930,-0.09170450,-0.04664077,-0.00665130,-0.06294486,-0.03953153,-0.11146611,-0.22063416,-0.06203540,-0.03989865,0.01727171,0.06791402,-0.11964846,-0.17748696,0.05037674,0.11970495,-0.09122500
0.07870534,-0.00196923,0.05282394,-0.06800848,-0.09051935,-0.03166576,0.14126596,0.00681140,-0.01949687,0.16124682,0.08656044,-0.09322269,-0.11284141,0.03607677,0.06520891,0.06503927,0.18377116,0.04987897,-0.00957993,0.05931739,0.08925556,-0.07241534,0.02306428,-0.02494818,-0.01023860,0.00919486,-0.07924075,-0.02390578,0.11402862,-0.13916847,-0.06691052,0.01481229,0.16455241,-0.00265187,0.09841713,0.07333070,-0.03256170,0.09079960,-0.07494429,0.06285542,0.09294263,-0.09897727,0.11379191,0.10901053,-0.12248516,-0.02320778,-0.05488081,-0.12055716,-0.01613812,0.05664107,-0.06073478,0.07482263,-0.06508005,0.07671361,0.00934960,0.14383799,0.11482012,0.04851954,0.03012548,0.10978945,0.12244260,-0.12094299,0.11752926,0.06374894
0.04221706,-0.10103914,-0.03822377,0.09189114,-0.05819622,-0.07928471,-0.12234019,-0.04684711,0.08987850,0.11640756,-0.06163864,-0.00529419,-0.01768248,-0.01827072,0.01361455,0.10999432,0.01685113,0.06333211,0.12106743,0.07914597,0.10208909,0.04000877,-0.01468617,-0.02171099,0.06288835,0.07437411,-0.11970380,-0.08795553,0.09798774,-0.10089616,0.02338654,-0.07515138,-0.10233419,0.02634779,-0.06880026,-0.10292023,-0.02348600,-0.10223256,0.01163135,0.03094664,-0.04058489,0.02814971,-0.03808270,0.08901440,0.11206308,0.11537494,0.09741856,0.04944558,0.02910689,-0.01218605,0.02327639,-0.11079951,0.11398290,-0.09906925,0.01485354,-0.09108740,0.10935172,0.01570748,0.04734285,-0.10425413,-0.07057869,-0.02527876,0.11872265,-0.05759631
0.10328579,0.08111987,-0.11640033,-0.00147513,0.05297019,0.11711822,0.10699454,-0.11236215,-0.04486765,0.01265632,0.10212651,-0.06048901,-0.03289430,0.00074360,0.10585445,0.01596653,0.10052516,-0.03840193,0.05348746,0.01707852,0.01300715,-0.11586836,-0.08564776,0.01601066,-0.03363323,0.07799484,0.07708028,-0.04605629,-0.09564237,0.06623544,-0.06029731,-0.08213858,0.09321979,0.01959704,-0.03253569,-0.10579987,-0.10268579,-0.09931748,-0.06161432,0.07010816,-0.07878040,0.02087317,0.03491174,0.11045060,0.03582607,-0.04112405,0.00082234,0.11174780,-0.07860279,-0.06833611,0.08631200,0.00621560,-0.04579914,0.05407806,-0.08961757,-0.09965420,0.07214031,-0.04457182,0.03380929,0.03298643,0.00571311,-0.05258337,0.04835702,-0.10035692
0.08057705,0.01441368,0.07459837,0.01714842,-0.04667836,-0.04079168,0.02884412,-0.10251905,-0.06820159,0.05306236,-0.00295587,-0.07886313,-0.09498739,-0.04005997,-0.10200377,0.05536905,0.03070433,-0.05321263,-0.10247731,0.08747518,0.03915450,-0.02691323,-0.01252581,-0.11416054,-0.09782226,-0.00915460,0.10580043,-0.09508419,-0.04484844,-0.00360924,0.10404170,0.09546754,0.09483103,-0.09219606,-0.03504939,-0.03713568,0.09846258,0.10613780,-0.05639385,-0.06361622,-0.08380479,0.00831632,-0.05125242,0.04282194,-0.09687570,0.06256150,-0.10888448,0.09862603,0.07396398,-0.01549910,-0.07266343,-0.10504213,-0.09132746,-0.06806479,-0.07909127,-0.04803203,0.00162910,-0.01549609,-0.08847877,-0.05394079,-0.08854781,-0.10666485,-0.06695855,-0.00543340
0.09915070,-0.11404441,0.20272484,0.06397051,-0.04402116,-0.01748005,-0.16448088,-0.08313772,-0.05529121,-0.18078606,-0.02570897,0.18107116,0.12232583,-0.16638871,-0.20813157,0.20628110,-0.12188578,-0.01148820,-0.00835802,-0.11024794,0.18618770,0.00991666,0.07443315,0.03374694,0.21867387,-0.01859932,0.00946653,-0.09563345,0.05443138,0.20117256,-0.10458347,-0.02092205,-0.15693027,-0.04988752,0.07798553,0.15041001,-0.12401640,-0.19028419,0.06232576,0.18958262,0.07001399,0.02105449,-0.10324280,-0.14829110,-0.06810375,0.03136170,-0.02119605,0.10827242,-0.08375756,0.02606122,0.05759333,-0.06160697,-0.09224667,-0.12015082,-0.05641411,0.00571211,-0.08172339,0.04585692,-0.07643615,-0.22209324,0.03596272,0.00127210,-0.04944882,-0.10981058
-0.00024232,-0.17807442,0.09412247,0.03990129,0.09008466,-0.09013610,-0.14955734,0.09531607,-0.12488246,-0.09499555,-0.03160395,0.18080136,0.01530160,-0.19154260,-0.19369182,0.10579916,-0.07556073,-0.11914559,-0.20962562,-0.21235581,0.15303615,-0.07203664,0.21177292,-0.00193997,0.21806329,-0.06313307,0.12199102,-0.24723586,-0.00310206,0.15255034,0.08599295,-0.06765483,-0.17502701,-0.06176783,-0.05016571,0.00140946,-0.19152200,-0.03562248,0.21743420,0.13565114,-0.07513112,0.04706432,-0.06760730,-0.22473416,-0.06233048,0.19314261,-0.00996347,0.07751752,-0.05170787,-0.03383477,0.04478772,0.08934160,-0.08030606,-0.03957754,-0.06648272,-0.09712996,-0.06132889,-0.12096131,-0.11059502,-0.18468961,-0.01804682,-0.02831697,0.08382300,-0.03708670
0.02975278,-0.12810506,0.14326169,-0.01543106,0.09321252,-0.05517364,-0.08037918,0.11004922,-0.20467429,-0.21789908,-0.03753676,0.20187278,0.08219863,-0.09374515,-0.16884983,0.26529935,-0.10898634,-0.09715089,-0.10116087,-0.10031025,0.23610057,0.04830091,0.11625799,0.03464484,0.23007692,-0.19006236,-0.00302075,-0.22624621,0.05139254,0.16260356,-0.06181455,-0.03885783,-0.15365545,-0.04533759,0.00746128,0.13899831,-0.05552690,-0.09438671,0.08852656,0.00372235,-0.08712009,0.00683367,0.08462781,-0.02806579,0.06482290,0.19216849,0.08701445,-0.12324072,-0.15481281,0.12494329,0.01229984,-0.12387162,-0.23489012,-0.10930596,-0.16212387,-0.23649774,-0.05919157,-0.01232383,0.02876195,-0.09198262,-0.14557637,0.12324558,0.09075271,0.04941706
-0.09933577,0.10789831,0.04838087,0.07215589,-0.04385184,-0.00339659,-0.10370804,0.06995399,-0.06265067,-0.04863486,-0.11506434,0.09268972,-0.01872478,-0.04036464,-0.08490162,0.04297198,-0.11150917,-0.10732330,-0.12458169,0.05594884,-0.10559259,0.00503665,0.11315744,-0.06998275,0.07594801,-0.07952878,-0.04915781,0.00222285,-0.09271617,0.11712718,-0.08023202,0.09304480,0.02494572,-0.03379814,0.01367131,-0.06409094,0.02879545,0.04652801,0.00834855,0.11228216,-0.05824049,-0.10804538,0.08259299,0.05468498,0.08461644,-0.08115247,-0.05124569,-0.01778583,-0.11697116,-0.02021326,-0.11734627,-0.11968075,0.08171049,0.00307128,-0.03329895,0.03904749,-0.04914530,0.12450767,-0.07550398,-0.10539763,-0.10776508,0.05119735,-0.07036076,-0.05204079
